,fid,mean_cruise_altitude,distance,mean_cruise_tas,takeoff_mass
101,392af8_3055,37857.10203217613,1715.8275808527735,450.5960495907116,60623.30073314751
102,3985a2_4199,38991.31989596879,847.2337244553414,424.5078180525388,56526.374111935686
103,3985a6_4233,36986.04838709677,825.0967524836514,440.0485823463656,61098.48339295806
104,3985ab_4241,35990.49369747899,864.0573734950173,417.4537767597333,63454.04438586693
105,3985ab_4244,37000.71860816944,833.6981962671686,452.5209966521663,61079.50593439168
106,3991e1_4430,35747.41966893866,1037.6633343464666,436.491175325506,64310.54967467928
107,3991e1_4433,35003.210313447926,1435.5303980878068,455.04790762400654,66703.69557516648
108,3991e6_4452,36003.9314516129,821.0069112351862,425.591495340341,63349.33216427987
109,3991e9_4476,35564.90740740741,891.5725975253105,443.4409598030812,64479.637064241804
110,3991e9_4480,36910.8745684695,955.9884860441748,439.83464714176193,61495.74777789391
111,3991e9_4481,34930.47703180212,861.1835383469215,443.3733976921376,65886.06774212202
112,3991ea_4489,38837.860727728985,894.8049265765501,428.0663318788392,56960.74374680391
113,3991ea_4501,36928.221544715445,1624.8591392315948,440.67571097860656,62602.7884455795
114,3c48cf_4822,38002.87356321839,877.3357242578114,436.5869301902994,58850.4031853123
115,3c48cf_4825,38444.28039372173,2331.420362816556,431.84984952848026,60328.957408815244
116,3c48cf_4827,39001.302083333336,964.0613862580068,438.4078634908639,56703.75117999945
117,3c48d2_4832,38999.55480807281,1626.2119787932686,437.05458411430567,57843.16607019649
118,3c48d2_4834,37909.38014827018,1680.1364995254603,439.55543608880697,60441.91473752282
119,3c4901_4918,37002.18866418308,1518.9637034384234,436.7107979638605,62251.15969726643
120,3c4901_4919,37969.87004103967,883.8595940560475,446.96192120484295,58937.46399887094
121,3c4906_4933,37004.76190476191,975.6392510924724,430.6970904454176,61313.59861106686
122,3c49c8_4979,36999.04985696772,1631.0341624868172,432.36741951816407,62450.544360323096
123,3c49c8_4981,33969.288224956064,1883.9131293630069,448.92567518748376,69849.50347706689
124,3c4b49_5102,38794.56401766004,1275.6164137073772,435.53582943568256,57713.264020614326
125,3c4b49_5107,38242.06223628692,995.2754848912524,436.3163056927966,58502.74734469986
126,3c4b49_5108,35999.910071942446,804.6188317545295,414.4568609880897,63330.476367112875
127,3c4b4b_5125,38001.20757180157,1240.851988098312,438.4039761475148,59477.55916658601
128,3c4b4c_5135,37070.16129032258,955.576027373426,426.7118528997988,61128.8444370942
129,3c56a8_5881,38001.98577356253,1301.2954519386965,452.1868558279877,59579.413268341814
130,3c56a8_5886,38735.61452513967,961.50054446741,429.6632307932063,57310.16896193611
131,3c56ea_5914,35560.06026113157,1557.8829512944749,439.3891136694793,65633.31127339325
132,3c56ec_5920,37975.31205840792,1994.5151107742256,444.8320235026636,60829.40792401032
133,3c56ed_5930,35207.99477655252,1270.0648726948596,437.0109991615575,65949.17552340585
134,3c56f6_5979,38959.084173088326,1225.865965570999,445.67657483938257,57249.72867902288
135,3c56f6_5980,36002.03045685279,941.6694559013604,432.7032852821282,63560.60408548849
136,3c56f7_5986,38378.33539859562,1608.525581227543,434.67173169579775,59241.006489037
137,3c56f7_5991,35749.9470837253,1670.55025341221,440.3762261193083,65389.95837301394
138,3c6635_7335,38402.56097560976,1074.6899393934032,424.5322455758153,58269.93781881883
139,3c6635_7336,36602.84760408484,1116.796154143641,436.1595535101572,62479.632808614246
140,3c6635_7347,34001.52101769912,1358.907686308659,455.053738604116,68875.16767593549
141,3c66a1_7536,35835.989549314174,1274.991851045403,436.67995789989095,64513.87998134601
142,3c66a2_7548,35951.16541353383,1166.0386518192663,431.52839934938777,64062.27019916919
143,3c66a4_7586,36619.5177956372,952.8259885734544,429.0801814195379,62160.14676009606
144,3c66a6_7603,35995.70490146539,1511.0953913336834,453.10707261280106,64551.548188637724
145,3c66a7_7625,35001.81918412349,964.5663265642786,457.6133711730527,65899.32572891015
146,3c66ad_7681,37307.93650793651,918.139276125458,455.5777829327345,60518.01203520836
147,3c66ad_7688,37002.04978038067,1155.137488834415,432.00724460272215,61627.62160140954
148,3c66b1_7738,37990.84302325582,1127.1228108118785,446.4200349791755,59306.37414745281
149,3c66b5_7747,35981.6149068323,1258.4274035258347,443.531775230536,64150.68774872935
150,3c66e1_7777,37946.90476190476,1648.1218833653645,437.26029698204894,60300.750747140875
151,3c66e2_7801,37007.75449101797,1682.3903301049756,446.1789468913138,62518.593696188706
152,3c66e3_7811,36979.03978388998,1479.687079919102,440.3848543880994,62237.0302596572
153,3c66e4_7821,37997.18100890208,807.2667092085403,422.5044164472078,58743.342000457036
154,3c66e4_7829,36881.05405405405,1863.0265766251655,453.0360828288967,63119.61399863307
155,3c66e4_7834,36002.75779376499,1141.23259238469,444.8612144523164,63901.12537666972
156,3c66e5_7836,38865.27382645804,1108.03036430337,428.70760780986126,57263.34207501626
157,3c66e7_7874,37000.94480358031,1392.7395620980717,431.048222298312,62037.58117820062
158,3c66e7_7876,37021.86363636364,814.6890045161227,444.3107520346217,60998.298756112315
159,3c66e7_7881,37624.35064935065,1383.1884220336403,442.4826370899136,60588.00964998591
160,3c66e8_7888,35763.182299947,1375.766653129842,448.0245249384792,64854.06180298867
161,3c66e8_7889,36999.505980239206,1409.5994662912249,437.3055772710768,62069.79888597355
162,3c66e8_7894,36951.69521770164,1794.1720578848442,444.4602022653282,62839.146063889726
163,3c66e9_7898,33860.94858156028,1125.344101676268,459.1728567792461,68797.84568906813
164,3c66e9_7907,35003.10740144811,1131.154241945054,438.1500372020496,66182.01454402626
165,3c66e9_7913,35231.65188470067,810.5653808964659,455.1541537069239,65106.87887996684
166,3c66ea_7918,36087.807692307695,903.0012770273092,457.4861534325335,63297.09960606902
167,3c66eb_7933,36001.94805194805,849.425065276135,446.0999144958621,63402.620915455904
168,3c6743_8017,39000.22045855379,979.6640575750072,422.9634781604355,56732.991904405106
169,3c6746_8057,38300.4891684137,1180.5663714319385,432.13184262241873,58686.14593822067
170,3c674a_8127,37002.26700251889,916.833194657053,458.6915020493344,61218.49884281028
171,3c674e_8151,34997.36191261336,1014.998939629316,453.6303934576804,65996.05031785238
172,3c6750_8188,36979.39024390244,1476.144498812611,451.41999618997056,62230.15005268743
173,3c6750_8191,37985.66602316602,857.4710711894007,453.836988321305,58855.90070858633
174,3c6753_8198,36994.04191616766,1211.5494891602973,445.1275930091829,61742.76184255327
175,3c6753_8204,38619.61984536082,904.6521241533492,438.2313672518506,57479.359057731184
176,3c6757_8234,35992.395561357705,1222.9422451011746,455.7839049464085,64065.05645270711
177,3c6758_8242,37001.05198019802,950.411037479682,451.46788329637,61278.86849740708
178,3c6759_8259,37001.720820863615,1531.2602072095497,432.2960966376477,62273.32022674616
179,40095d_8997,36003.00891530461,1111.444873971554,427.0279387656782,63849.47067926936
180,40095d_9002,37000.90712742981,1658.9120594576273,455.21208482624814,62494.07712367932
181,40095d_9005,37971.40306122449,966.515275060536,440.9878496026524,59075.67036055087
182,40097c_9021,31001.700838769804,914.3672606704254,448.92265761213497,75009.41835507115
183,40097d_9036,35998.75409836065,1160.7414563441123,422.3344238533761,63943.78186423404
184,40097e_9055,36678.24585635359,911.1564370638766,453.5320855117752,61953.681149012555
185,40097f_9069,38973.54992657856,1156.425144548173,448.1670879155327,57097.401233159864
186,400980_9088,34967.74675972084,999.2891666327168,450.3196540546711,66037.19705028845
187,400980_9089,37986.86951754386,991.3692314417958,435.6433642456543,59082.73076531658
188,400981_9096,35001.7252195734,837.560401274788,446.0330209785969,65681.76309350834
189,400981_9098,37001.09102244389,889.1592979724433,453.90309679974376,61173.749612164844
190,4009c5_9107,37871.38663053297,983.9130892884652,440.3787062529024,59335.43782323734
191,4009c5_9111,36000.3600360036,1028.824444752385,428.78479183531846,63713.89009578971
192,4009c7_9138,36001.04215456674,1426.6121530230405,426.0709326793624,64394.4135091856
193,4009d8_9154,35863.742304309584,922.0254265473388,428.1835707424461,63844.84114113894
194,4009d8_9163,35001.10258868648,952.2938850715866,454.20975617381794,65879.92945367853
195,4009da_9183,35036.960514233244,1511.9127982102484,458.0380453614784,66757.07859039692
196,4009da_9196,36001.34860050891,1402.9472695094462,451.4370200094064,64353.1305244126
197,4009db_9200,36000.186046511626,940.8417007787984,446.4057501826587,63563.424975490736
198,4009db_9206,35001.331074540176,1011.1920333029776,457.5441094999176,65980.39756611105
199,4009f9_9214,36471.8163869694,1059.2395329051733,446.775763673363,62682.17715748852
200,400be5_9314,37929.53350854139,1215.7329626659937,418.9481625807058,59599.26409294315
201,40123f_9684,38999.78233830845,867.9163650005355,438.9220445262636,56542.383957674654
202,405455_9735,36656.90574985181,1175.6532881691394,444.2961934280889,62456.27758440848
203,405456_9753,35003.34645669291,1399.4500823148708,451.6242280782397,66641.51521408261
204,405456_9755,36001.88492063492,1079.8032928006887,429.089388750391,63797.7984970173
205,405456_9757,34999.9321880651,1018.0589100967884,448.8649320354199,65995.38829028442
206,405456_9758,37086.85997910136,942.1255456831772,440.7244727170405,61067.39086927411
207,405457_9766,36955.11523327712,1400.702470519176,449.3431039609684,62156.596285429274
208,405457_9774,33001.71810699588,1606.64731703108,463.9879296454652,71598.49121412705
209,405a46_9831,36890.92689295039,1470.428921790539,443.7733333698484,62423.72445835224
210,405a46_9835,36297.13802934388,1529.9125348586588,445.8384894818302,63890.827142816925
211,405ee0_9945,35000.35330695308,1334.4897197523826,448.8125226011557,66537.00803793535
212,405ee0_9947,35994.94082840237,858.3921101756333,447.60864123206863,63434.10624753848
213,405ee1_9953,37046.360232945095,1344.912930188313,447.9782339301238,61851.16334233234
214,405ee1_9958,35008.06987247609,2268.740707844322,450.5880406991886,68121.23977119777
215,405f13_9964,35001.75026123302,813.5748233307401,420.9339787273442,65640.57715119814
216,405f13_9969,37933.34051724138,965.7119707159222,421.8269620679572,59161.79773796996
217,406016_10011,34419.30331023865,1123.5022438368137,435.4622544662858,67511.04421567888
218,406091_10041,34773.34132693845,1110.6807160936587,456.0507977108216,66675.13465060228
219,406229_10095,37935.73407202216,993.6968668023576,432.1996627629885,59204.28107014604
220,406229_10096,34987.82864913871,863.3785044892617,431.234892775342,65757.98157922343
221,40622b_10110,36885.47189819724,859.2332555887452,436.4749950519224,61388.24045546293
222,40624e_10132,35857.999410724806,2064.4153401198264,446.7043019876635,65816.9142594315
223,40624f_10139,36949.46189645142,1483.8547205284965,442.1195523946109,62312.17537088522
224,406250_10158,34871.93324061196,2197.0679077468667,431.8610894066174,68311.31614834825
225,406250_10159,37000.50218340611,1050.53871016189,445.0599177919087,61451.82264583782
226,40649f_10263,36941.16038882139,830.6520592105815,433.1827719378246,61211.20550531089
227,406531_10275,37782.86327406499,1359.1092279701877,433.510182917011,60182.30428983306
228,406531_10281,35003.02419354839,856.1663677077634,450.136066567298,65710.68067027548
229,406532_10295,36202.44318181818,863.4651682187962,450.7772800675231,62965.76248952851
230,406532_10296,36941.76891615542,1171.111319507262,447.610351348956,61793.59629227474
231,406532_10297,35954.50148809524,813.7180951439668,439.9355222715117,63450.47215942117
232,406544_10309,36000.59555320275,1319.5323875281013,429.3783022403817,64211.829213603196
233,406670_10398,35951.477146042365,886.1539802686822,417.4962496943332,63581.63176759596
234,406670_10399,36733.680282796544,1080.4143790105802,441.2930833441418,62116.467544686966
235,406674_10408,35001.33973710819,914.4431678270164,443.2229238936241,65814.48115461064
236,406674_10420,38996.1485557084,829.1377121362028,446.9628699017004,56484.243686977105
237,406753_10442,37000.27409117138,1279.625401274489,435.2807779164465,61845.16485460209
238,406753_10445,37825.432415118514,1190.6742986225936,432.62785156525257,59795.621433319975
239,406755_10461,33949.83856088561,881.0246359643189,421.6027571934295,68174.55224314235
240,406755_10465,37002.15973920131,1119.7053085280056,437.06425795589,61566.61280368273
241,40688a_10515,37001.35467980296,1321.9468496842464,444.3742823855253,61915.249728902956
242,40688a_10516,34002.45263870095,1074.402077547798,441.3957777002369,68385.18055744354
243,40688a_10524,37000.97104519774,1070.9482790673708,446.0151149938405,61485.74128909182
244,406909_10579,36980.75106813583,1799.014912883915,440.3238953732344,62780.65151250876
245,40690a_10593,34001.316944688326,814.0114007064807,424.7281272514597,67941.29632027171
246,40690a_10594,35840.103305785124,1104.3567243904563,429.34763883671536,64211.83236279343
247,40690a_10595,37727.54590984975,954.0789406578486,433.8104469949616,59614.96696510035
248,40690d_10608,37898.356203544885,1389.957741484165,431.0157307816491,59969.68533792009
249,40690d_10610,36999.91150442478,1518.0510351518317,439.1042640196013,62254.82986542156
250,40697b_10614,36791.49647887324,1183.757586711762,446.1503032281532,62160.75348914745
251,40697b_10621,36957.29722518677,1476.7428268727483,445.65459172994224,62281.96729735767
252,40697b_10622,38001.034136546186,1602.646998362589,443.30714542579017,60098.3323443268
253,40697c_10628,38859.8125,1083.4139242777671,441.1367673503206,57233.68740530593
254,40697c_10632,34000.23148148148,912.4812864219896,430.174654971012,68112.63932390459
255,406a02_10638,34003.59550561798,929.8765554738392,454.7115796202969,68134.73340522869
256,406a3d_10667,34743.512837991366,2611.5807506347464,443.1738435325145,69317.32174911855
257,406a3d_10671,38002.47914735867,1066.611528648978,442.2335586422497,59175.863539651604
258,406a91_10693,36951.8216080402,1516.159220470115,437.8910217361811,62362.14338675246
259,406a95_10697,37849.17590431739,1587.196960579486,433.1557390580016,60420.95815561483
260,406a95_10703,37001.551161103045,1764.6830359195287,435.526324756327,62673.96333042477
261,406ae3_10745,36000.57955742887,937.1055967688336,451.6041258046773,63556.11395943718
262,406ae3_10747,35005.8203125,1117.0172478804548,458.6020987911164,66151.53674949193
263,406ae3_10749,34968.79058441558,1329.1639010772165,449.8067526154167,66600.43768016774
264,406ae3_10750,37870.98813612239,1322.8144184203743,429.8775671646137,59917.47232322997
265,406b59_10816,35001.04119511091,1364.2203360554786,450.4396347765638,66586.40606239175
266,406b62_10827,37998.82039573821,821.8974565986963,444.24299116535406,58764.660618687005
267,406b82_10853,37000.51060487038,2166.688223601168,447.192692728509,63365.67889403338
268,406b90_10865,36361.48121034651,1478.81272812793,436.08867029442416,63655.282336815115
269,406b90_10869,33971.38960205392,1178.102210667882,442.79629423587886,68634.40960541902
270,406b91_10886,37980.244399185336,1169.9981364748248,421.6824002183563,59404.25897283507
271,406b91_10888,36991.96020874103,1178.2657633326291,429.2232309350784,61690.47561129661
272,406c71_10908,36976.9641564084,1694.8548117171854,444.5744248222693,62610.75289002087
273,406cd2_10966,34917.0964660936,821.0996933822021,435.191122713782,65848.09704677487
274,406d90_11060,36116.178443649376,1145.5561088259535,451.385348966908,63647.787796361066
275,406d92_11071,37916.05024424285,1145.9391183852813,443.0752956378272,59510.58538952246
276,406fdb_11180,38605.24193548387,976.8010476071896,433.99501827307074,57636.12817067704
277,406fdb_11185,38998.99888765295,983.2608054841836,429.5093428567285,56741.96765348787
278,40750d_11515,37988.05123216602,1311.114536618348,441.01779819916106,59628.285330018
279,40750d_11517,37781.67946645109,1683.9378015737816,449.1335457826602,60742.01347385823
280,40750e_11525,37136.33553173949,1736.0723949050282,455.5041403636201,62315.03848941559
281,40756e_11668,37052.66323024055,1953.6384395563268,450.2931730932317,62880.46220011113
282,440005_12420,35294.42307692308,1828.5234299316744,441.9007353108308,66708.07498712174
283,440005_12424,35624.68443197756,1380.0588199956687,445.3860921670916,65179.824685743966
284,44001b_12461,36703.50539291217,878.8034948314581,453.674143246252,61840.13412463444
285,44001b_12462,35984.60591133005,1020.4115133613016,457.9231204026748,63735.68266553599
286,44001b_12466,33000.38782816229,930.0245337683764,467.871368304713,70441.33589448515
287,44001c_12473,37747.67441860465,1079.4770188762925,436.3771827836693,59783.71370105063
288,440030_12492,36906.870611835504,953.9615834400496,435.0591200419897,61501.47721622858
289,440030_12497,37998.78917378918,928.9325348774104,434.9928853870212,58948.26679209285
290,440037_12515,35059.60451977401,1044.985219821597,420.54879238431175,65904.37401039517
291,440037_12525,37061.10378188215,1077.5661623090557,435.9963762992168,61358.84543564181
292,440040_12560,37908.68161094225,1132.4118818270033,430.1350914989474,59504.330366037844
293,44004f_12569,35768.06971241354,2397.6996854222143,444.4668835011553,66595.14719064755
294,440050_12579,35997.96650717704,818.5599890127539,453.71242689269127,63358.84965040967
295,440050_12581,35395.49839228296,930.777123750274,453.4835310867488,64936.32854408416
296,440051_12599,36530.80012853471,1164.9161945126905,437.2236032950025,62727.78014754427
297,440052_12615,33001.74123029995,1350.3116108898414,460.69160941798594,71158.89599489252
298,440062_12666,36503.23204419889,882.1986211345085,438.13589319742186,62306.37908824117
299,44006e_12709,34907.83322804801,1337.8390567631616,459.43872437602215,66755.45247933868
300,44006e_12710,35694.03253062949,1580.1438194089526,445.3571770205282,65363.48344862963
301,440080_12712,35911.15906288533,1000.7279603634096,436.8613483220653,63870.7834525622
302,440080_12716,37001.5,992.2214630075864,437.04901970458303,61349.5313738784
303,440080_12720,35939.747915839616,1792.0269434328177,448.5015470191644,65161.90873077985
304,440088_12731,36710.58006535948,1032.6435912485492,435.9673591443768,62087.66118215717
305,440096_12742,37771.04591836735,1194.6063124661914,432.77858808804746,59927.396869600125
306,440096_12743,38014.636542239685,962.5442676138256,436.6843518927614,58969.4685588938
307,440096_12744,37001.54234436344,1298.462365246913,446.5687913636283,61874.54915204835
308,440097_12754,35037.62839325018,1636.181516773205,433.07979648296265,66968.62828834183
309,4400c8_12780,36098.35849056604,1096.2147448674575,436.6648046554913,63604.14915460082
310,4400e3_12783,36772.96511627907,847.399193995032,439.9534123031378,61626.59865049404
311,4400e3_12788,36874.31561996779,833.9235741396596,453.67620681707285,61370.48962418652
312,4400e3_12800,39001.63551401869,844.7973554501189,445.7327390000022,56498.481097741256
313,440141_12857,37592.31423709586,1435.356961030342,441.39346057789066,60751.11459097086
314,440141_12859,37926.0593220339,950.07275957203,435.53716995205787,59151.7202671643
315,440148_12871,37001.746411483255,978.012081168736,437.8171645695534,61324.59987443547
316,440148_12872,36004.11877394636,930.8709322274502,432.3701596576071,63537.286733630826
317,440148_12875,36140.04735020943,3019.413131359292,439.6567623839245,66806.03999642546
318,44014a_12876,37949.42799461642,925.8777959314352,421.7481933645616,59056.50887912196
319,44014a_12879,34652.350886620094,1373.979875767904,440.0206597120549,67404.77095391226
320,44014a_12880,37770.43436905517,1262.506722097165,429.96286961498015,60045.23249220457
321,440159_12883,36155.77360637087,856.4549674926294,435.5715285656871,63061.034168485916
322,440159_12887,37536.90864600326,901.3808467623865,438.16257049935615,59962.87506628796
323,44015a_12894,37003.75155022737,1642.7530512283722,436.6007740928493,62459.82981389118
324,440175_12957,35869.35840707965,882.693929106278,448.3226944989186,63764.487651401854
325,440175_12967,34663.67763904654,940.6869713058264,452.6476574346346,66635.7582472983
326,440175_12968,37608.11475409836,976.4958488600772,429.98962051096703,59927.974686872985
327,440176_12972,37157.065596650384,1758.5116971626585,436.5920511518019,62305.85755508345
328,440176_12981,36855.28183716075,1581.6099164907027,434.33106569865606,62696.31497838952
329,440176_12986,36259.595588235294,1353.282125745017,437.87765138385953,63674.26586906111
330,44017b_13013,35860.58486238532,1735.2182597036085,454.5223550855877,65246.49199807631
331,44017c_13022,36541.97332106716,1030.6861240300086,450.93215711337433,62471.92727404261
332,440198_13064,36232.75411811973,1680.653407768867,434.96652580369954,64297.321375955624
333,4401c3_13066,37830.58551617873,961.321710357078,450.9522859638249,59390.50081824871
334,4401c3_13077,35441.8,976.4121886002748,458.4295214140044,64908.13335382413
335,4401fa_13131,36777.25334957369,920.4608192730758,430.7930466445742,61742.019799798916
336,4401fa_13133,37541.138855054814,838.9151550309658,425.66618021056274,59846.039216787016
337,4401fa_13140,35660.79980842912,956.8935941874338,436.3880957676072,64371.1896255303
338,4401fa_13141,36791.73517322372,1264.685368195979,434.4540882355698,62298.97262172097
339,44022b_13187,36674.45205479452,876.3665305548496,451.2384192966515,61902.74831134564
340,44022b_13191,35995.3171456888,947.886738540656,451.76414271734046,63586.69866860303
341,44022b_13192,33000.418994413405,882.834532613278,423.804145411429,70360.34695556526
342,440237_13200,33806.60335689046,911.3560729128208,422.34831087927233,68555.85600397007
343,440237_13201,36698.07692307692,1250.6995274734704,446.10892466509,62490.308842359605
344,440248_13204,37847.99012693935,1580.9292793375955,439.9013527357761,60412.93695557173
345,440248_13209,37001.579778830965,1085.5985150196525,438.9358553025918,61509.462769913254
346,440248_13212,37264.83516483517,1097.522825731735,427.00224193124,60924.692147457215
347,44029f_13216,36999.12339851652,1248.2655565959185,433.3815604956717,61794.03714744079
348,44029f_13219,34000.092678405934,992.1729114789538,451.8159044166863,68249.60666041593
349,44029f_13227,35000.596816976125,1108.3934352994522,457.0798621282632,66148.75807198156
350,4402db_13252,35002.09497206704,818.3700430807033,433.43324163738265,65648.00709343853
351,4403bb_13317,35759.08400809717,1061.9874222469343,439.1788042265703,64325.442477241944
352,4403bb_13318,37001.84740882918,1036.919774152187,434.9711091916176,61425.37744618759
353,4403bb_13319,33946.573033707864,903.7818359649442,423.9482754766053,68221.08166353047
354,440469_13354,32999.98298162015,1082.4773175175983,429.75092371194006,70703.67933206438
355,440549_13403,32001.5760197775,1532.3714798453948,463.89626442209686,73770.4305375059
356,440549_13404,34774.20807453416,1342.4972712421288,424.8773417787248,67070.64078284218
357,440607_13474,36000.63229571984,1045.6329819593636,455.6978264668713,63742.085987833256
358,440607_13479,34974.000888099465,981.0614240550782,455.6026347610685,65991.5636299172
359,440607_13486,35002.23880597015,1339.838787175086,458.2524356433449,66541.84543718718
360,440607_13491,36207.87146226415,896.4479024937516,432.3755594644727,63009.83892114936
361,440609_13494,35001.43027413588,852.1534522984165,456.600915461424,65707.46405364544
362,440609_13496,37999.740356083086,827.5806612864079,445.60105825788094,58772.290715980664
363,44065c_13589,35002.21369539551,1385.471377394078,429.3864397540934,66620.14994214168
364,44065c_13596,34778.838451268355,891.0840831310218,451.95553498833584,66285.95179410977
365,440667_13608,36912.19959946595,1230.8487872073665,434.7306755385351,61964.00798100521
366,440667_13611,36001.50602409639,1553.6207556211946,459.8129988437532,64611.13033333092
367,440667_13612,36477.326068734284,1112.4070087349617,437.8907183079464,62760.67747977779
368,440667_13613,37808.833333333336,991.213141769558,431.5808674225108,59491.76374273379
369,440668_13625,38002.19393282774,970.8352364390304,436.72291004801775,59012.290427684406
370,440668_13626,36723.34415584416,871.0285777226263,427.7068252562544,61781.193568754024
371,440668_13629,35658.988764044945,867.39639688067,452.8975426552448,64221.891200310085
372,440669_13630,37999.653259362,868.7443494188994,438.6421665604144,58843.07484288304
373,440713_13654,35684.33232169954,1534.6508692013333,444.01342746430754,65307.776646544284
374,4408c9_14031,36937.54461099215,1219.7299003256885,437.03047760694704,61886.67475364497
375,4408c9_14033,38999.18032786885,818.0945511340292,436.6847709651087,56458.33787338763
376,4408de_14040,38000.687340153454,1225.6485864484596,436.9462266455463,59452.685701789174
377,4408df_14057,34966.68096054888,1082.7529450529578,434.8428079601794,66182.76368589226
378,44093e_14082,35969.390625,1315.7202778151468,437.3359200626392,64277.03187162243
379,44093e_14088,36972.01583434836,916.7171310814406,436.9722328526496,61287.846487748335
380,440953_14093,35984.472049689444,1438.7716647115126,448.7245905781779,64453.35782341134
381,440a8f_14132,35991.548295454544,1777.9393547699715,433.6003759679497,65018.66481966841
382,440a8f_14138,37863.318025258326,893.3705177902028,428.4895322499454,59198.73285391589
383,440c96_14184,34004.68197879859,837.2890950546168,424.2034414715679,67973.47474833301
384,440ca9_14189,36023.264781491,1057.1244324336235,430.22876876190526,63709.75901753383
385,440ca9_14191,35937.95687134503,1057.420827038371,427.1649834674877,63906.38794898892
386,440ca9_14194,36832.00125865324,1259.645015036301,437.1283687049166,62197.75916594926
387,440ca9_14202,36674.71071863581,1246.438586550862,442.64101940317727,62536.72085875296
388,44cdc2_14259,36958.148490449785,1224.9600752613096,443.0802860656624,61848.27520937238
389,44cdc3_14283,37581.30877742947,876.4112834390984,455.6654498556002,59817.984677356435
390,44cdc4_14287,37001.908635794745,850.6977499848933,448.3982147517521,61105.91943993831
391,44cdc5_14307,36619.26686960934,1390.1805516615757,436.51337457338974,62910.661002705456
392,44cdc5_14314,38999.52631578947,942.2641491452124,442.8689538543845,56670.45762745956
393,44cdc5_14316,36996.99771254289,1519.6116912269435,436.8430653332116,62264.204674909735
394,44cdc8_14332,38594.26685198055,1257.7567383687303,437.8427514138636,58143.11786311156
395,44cdc8_14341,36968.02410518627,1164.3612398692612,438.7468190565512,61721.661838878266
396,44cdca_14368,37877.4865073246,1151.3695384543437,430.51146135425546,59608.554042315256
397,44cdcb_14381,36997.90486976218,1326.4714641351852,440.0595750341328,61930.939167111865
398,44cdcb_14385,38000.823643410855,1207.3535311776648,424.7487357348324,59421.00158271579
399,44cdcd_14408,36966.09100877193,1346.4934412124765,439.4059578832918,62038.41035439863
400,44d071_14663,36699.4235095613,1282.2001152430082,436.7706327188795,62541.227528573756
401,44d071_14665,34645.09385665529,896.5776282081862,440.6412648951506,66602.84704152338
402,44d071_14670,37788.83614627286,1188.468894908401,441.7756867545458,59875.97368433922
403,45201c_14787,34023.661174047375,1380.3810121045376,450.00800495878747,68861.08860552595
404,45ac2c_14848,38674.20147420147,1017.104659649396,438.2495775947959,57546.701068341354
405,45ac2c_14860,35000.141723356006,2084.5101967387245,445.85802604260107,67823.56400838225
406,45ac2c_14864,37404.88454706927,1105.451309266116,442.0382105717104,60616.31727610108
407,45ac30_14890,37000.07658643326,1558.5062479728283,445.9303351642751,62323.81940835793
408,45ac32_14897,37873.00352319436,1219.2974673779922,439.18283858122106,59735.337182060306
409,45ac32_14905,39001.71186440678,1101.6017211250094,430.4407116595256,56938.651245902816
410,45ac34_14924,36998.58179419525,1023.5796570040868,435.7331736171013,61410.01054391079
411,45ac34_14925,37150.30429212043,1336.0588163751545,445.3364985231935,61597.0163529431
412,45ac37_14951,37986.644695543,1308.7851375856387,440.7246123232492,59627.52467186075
413,45ac37_14956,37000.72563925363,1175.4939108846902,440.9203632167951,61665.57118085705
414,461f62_15599,38616.09269808389,1310.5936956391572,438.21547548878897,58183.54099726428
415,461f62_15602,37559.66300940439,1999.3517705884396,433.051335669235,61793.267920456565
416,461f62_15604,36520.94298245614,2066.274575807681,439.8588470790585,64296.01202697551
417,461f63_15608,37584.129875696526,1647.385397139159,438.94449776825246,61133.498054307594
418,461f63_15609,37628.14029363784,1967.726588493772,435.2689914851927,61581.61230084294
419,461f64_15610,36998.97126640653,1735.409871132439,436.0015804443354,62629.69937839701
420,461f67_15639,35919.35261707989,3246.0255344714005,440.6744461340793,67701.98667165611
421,461f67_15648,37993.31588962893,992.20847985806,440.0591978875038,59069.34979085931
422,461f6a_15663,36824.22935779816,1731.828948798093,436.2243267799555,63025.286296960694
423,461f6a_15667,35992.445429740794,1956.85996295394,440.5317791760399,65323.39974813303
424,461f6a_15668,37002.11759868421,1935.605791296677,439.6336593734423,62965.7445033423
425,461f6a_15672,37979.289292423295,2012.9870090630995,442.3626271052637,60851.93836122677
426,461f6c_15689,38999.23027581784,1225.9179799022406,437.9713494583858,57157.5230069899
427,461f6d_15705,36365.04811898513,972.8342903823508,436.2951351309962,62779.47451415328
428,461f6d_15707,37856.72502134927,953.6047262422488,441.10224750803246,59317.17435581579
429,4690e2_15804,35977.17448603058,1430.8929115559592,444.72596576977367,64456.62493817489
430,4690e2_15805,33832.3143115942,1523.596710868791,458.9683771653636,69546.56390008594
431,4690e5_15823,36799.331153388826,1212.028255712649,441.7735304467058,62191.21784486147
432,4690e5_15831,35890.6284606866,1394.0806389995685,445.5954933349562,64592.46956643973
433,4690f9_15846,38181.05251446373,1591.7986716084692,442.9724332253094,59665.87294310659
434,471ee0_16060,38000.99175176748,1792.3393294976229,443.4269743374477,60423.69761187615
435,471ee0_16065,37001.93340494092,1796.831873344897,445.8753467120962,62728.210577515594
