ts,x,y,alt,mach,tas,vs,heading,mass,fuel,takeoff_mass,flight_distance
647.0,0,0,12300,0.7368,466,2000,90,62110,190,62500,3360
862.0,0,0,19500,0.82,505,1830,90,61930,190,62500,3360
1078.0,0,0,26000,0.82,491,1330,90,61740,170,62500,3360
1293.0,0,0,30800,0.82,482,830,90,61570,150,62500,3360
1509.0,0,0,33800,0.82,475,330,90,61420,130,62500,3360
1724.0,0,0,35000,0.82,473,0,90,61290,120,62500,3360
1940.0,0,0,35000,0.82,473,0,90,61160,120,62500,3360
2155.0,0,0,35000,0.82,473,16,90,61040,120,62500,3360
2371.0,0,0,35000,0.82,473,169,90,60920,130,62500,3360
2587.0,0,0,35600,0.82,471,232,90,60790,130,62500,3360
2802.0,0,0,36500,0.82,470,90,90,60660,130,62500,3360
3018.0,0,0,36800,0.82,470,44,90,60540,120,62500,3360
3233.0,0,0,37000,0.82,470,26,90,60410,120,62500,3360
3449.0,0,0,37000,0.82,470,20,90,60290,120,62500,3360
3664.0,0,0,37100,0.82,470,18,90,60170,120,62500,3360
3880.0,0,0,37200,0.82,470,17,90,60040,120,62500,3360
4095.0,0,0,37200,0.82,470,16,90,59920,120,62500,3360
4311.0,0,0,37300,0.82,470,16,90,59800,120,62500,3360
4527.0,0,0,37400,0.82,470,16,90,59680,120,62500,3360
4742.0,0,0,37400,0.82,470,16,90,59560,120,62500,3360
4958.0,0,0,37500,0.82,470,16,90,59440,120,62500,3360
5173.0,0,0,37500,0.82,470,16,90,59310,120,62500,3360
5389.0,0,0,37600,0.82,470,16,90,59190,120,62500,3360
5604.0,0,0,37600,0.82,470,16,90,59070,120,62500,3360
5820.0,0,0,37700,0.82,470,16,90,58950,120,62500,3360
6035.0,0,0,37800,0.82,470,16,90,58830,120,62500,3360
6251.0,0,0,37800,0.82,470,16,90,58710,120,62500,3360
6466.0,0,0,37900,0.82,470,16,90,58590,120,62500,3360
6682.0,0,0,37900,0.82,470,16,90,58470,120,62500,3360
6898.0,0,0,38000,0.82,470,16,90,58350,120,62500,3360
7113.0,0,0,38000,0.82,470,16,90,58230,120,62500,3360
7329.0,0,0,38100,0.82,470,16,90,58110,120,62500,3360
7544.0,0,0,38200,0.82,470,16,90,57990,120,62500,3360
7760.0,0,0,38200,0.82,470,16,90,57870,120,62500,3360
7975.0,0,0,38300,0.82,470,16,90,57750,120,62500,3360
8191.0,0,0,38300,0.82,470,16,90,57630,120,62500,3360
8406.0,0,0,38400,0.82,470,16,90,57510,120,62500,3360
8622.0,0,0,38400,0.82,470,16,90,57390,120,62500,3360
8837.0,0,0,38500,0.82,470,16,90,57270,120,62500,3360
9053.0,0,0,38600,0.82,470,16,90,57150,120,62500,3360
9269.0,0,0,38600,0.82,470,16,90,57030,120,62500,3360
9484.0,0,0,38700,0.82,470,16,90,56910,120,62500,3360
9700.0,0,0,38700,0.82,470,16,90,56800,120,62500,3360
9915.0,0,0,38800,0.82,470,16,90,56680,120,62500,3360
10131.0,0,0,38800,0.82,470,16,90,56560,120,62500,3360
10346.0,0,0,38900,0.82,470,16,90,56440,120,62500,3360
10562.0,0,0,39000,0.82,470,16,90,56320,120,62500,3360
10777.0,0,0,39000,0.82,470,16,90,56200,120,62500,3360
10993.0,0,0,39100,0.82,470,16,90,56080,120,62500,3360
11208.0,0,0,39100,0.82,470,16,90,55970,120,62500,3360
11424.0,0,0,39200,0.82,470,16,90,55850,120,62500,3360
11640.0,0,0,39200,0.82,470,15,90,55730,120,62500,3360
11855.0,0,0,39300,0.82,470,23,90,55610,120,62500,3360
12071.0,0,0,39400,0.8189,470,65,90,55500,120,62500,3360
12286.0,0,0,39600,0.8195,470,0,90,55380,120,62500,3360
12502.0,0,0,39600,0.8197,470,0,90,55260,120,62500,3360
12717.0,0,0,39600,0.8199,470,0,90,55140,120,62500,3360
12933.0,0,0,39600,0.82,470,-421,90,55030,100,62500,3360
13148.0,0,0,38100,0.82,470,-921,90,54920,90,62500,3360
13364.0,0,0,34800,0.7834,452,-1421,90,54830,80,62500,3360
13580.0,0,0,29700,0.6166,364,-1921,90,54750,50,62500,3360
13795.0,0,0,22800,0.4443,270,-2421,90,54700,10,62500,3360
14011.0,0,0,14100,0.4376,275,-2000,90,54680,30,62500,3360
14226.0,0,0,6900,0.3,194,-1500,90,54650,30,62500,3360
14442.0,0,0,1500,0.1624,107,-1000,90,54610,50,62500,3360
0.0,0,0,1500,0.3,197,500,90,62500,100,62500,3460
215.0,0,0,3300,0.5,327,1000,90,62400,120,62500,3460
430.0,0,0,6900,0.6409,414,1500,90,62270,160,62500,3460
646.0,0,0,12300,0.7364,466,2000,90,62110,190,62500,3460
861.0,0,0,19400,0.82,505,1833,90,61930,190,62500,3460
1076.0,0,0,26000,0.82,492,1333,90,61740,170,62500,3460
1291.0,0,0,30800,0.82,482,833,90,61570,150,62500,3460
1507.0,0,0,33800,0.82,475,333,90,61420,130,62500,3460
1722.0,0,0,35000,0.82,473,0,90,61290,120,62500,3460
1937.0,0,0,35000,0.82,473,0,90,61170,120,62500,3460
2152.0,0,0,35000,0.82,473,16,90,61040,120,62500,3460
2368.0,0,0,35000,0.82,473,169,90,60920,130,62500,3460
2583.0,0,0,35600,0.82,471,232,90,60790,130,62500,3460
2798.0,0,0,36500,0.82,470,90,90,60660,120,62500,3460
3013.0,0,0,36800,0.82,470,44,90,60540,120,62500,3460
3229.0,0,0,37000,0.82,470,26,90,60410,120,62500,3460
3444.0,0,0,37000,0.82,470,20,90,60290,120,62500,3460
3659.0,0,0,37100,0.82,470,18,90,60170,120,62500,3460
3874.0,0,0,37200,0.82,470,17,90,60050,120,62500,3460
4089.0,0,0,37200,0.82,470,16,90,59930,120,62500,3460
4305.0,0,0,37300,0.82,470,16,90,59800,120,62500,3460
4520.0,0,0,37400,0.82,470,16,90,59680,120,62500,3460
4735.0,0,0,37400,0.82,470,16,90,59560,120,62500,3460
4950.0,0,0,37500,0.82,470,16,90,59440,120,62500,3460
5166.0,0,0,37500,0.82,470,16,90,59320,120,62500,3460
5381.0,0,0,37600,0.82,470,16,90,59200,120,62500,3460
5596.0,0,0,37600,0.82,470,16,90,59080,120,62500,3460
5811.0,0,0,37700,0.82,470,16,90,58960,120,62500,3460
6027.0,0,0,37800,0.82,470,16,90,58840,120,62500,3460
6242.0,0,0,37800,0.82,470,16,90,58720,120,62500,3460
6457.0,0,0,37900,0.82,470,16,90,58590,120,62500,3460
6672.0,0,0,37900,0.82,470,16,90,58470,120,62500,3460
6888.0,0,0,38000,0.82,470,16,90,58350,120,62500,3460
7103.0,0,0,38000,0.82,470,16,90,58230,120,62500,3460
7318.0,0,0,38100,0.82,470,16,90,58110,120,62500,3460
7533.0,0,0,38200,0.82,470,16,90,57990,120,62500,3460
7749.0,0,0,38200,0.82,470,16,90,57870,120,62500,3460
7964.0,0,0,38300,0.82,470,16,90,57760,120,62500,3460
8179.0,0,0,38300,0.82,470,16,90,57640,120,62500,3460
8394.0,0,0,38400,0.82,470,16,90,57520,120,62500,3460
8609.0,0,0,38400,0.82,470,16,90,57400,120,62500,3460
8825.0,0,0,38500,0.82,470,16,90,57280,120,62500,3460
9040.0,0,0,38600,0.82,470,16,90,57160,120,62500,3460
9255.0,0,0,38600,0.82,470,16,90,57040,120,62500,3460
9470.0,0,0,38700,0.82,470,16,90,56920,120,62500,3460
9686.0,0,0,38700,0.82,470,16,90,56800,120,62500,3460
9901.0,0,0,38800,0.82,470,16,90,56680,120,62500,3460
10116.0,0,0,38800,0.82,470,16,90,56560,120,62500,3460
10331.0,0,0,38900,0.82,470,16,90,56450,120,62500,3460
10547.0,0,0,39000,0.82,470,16,90,56330,120,62500,3460
10762.0,0,0,39000,0.82,470,16,90,56210,120,62500,3460
10977.0,0,0,39100,0.82,470,16,90,56090,120,62500,3460
11192.0,0,0,39100,0.82,470,16,90,55980,120,62500,3460
11408.0,0,0,39200,0.82,470,16,90,55860,120,62500,3460
11623.0,0,0,39200,0.82,470,15,90,55740,120,62500,3460
11838.0,0,0,39300,0.82,470,15,90,55620,120,62500,3460
12053.0,0,0,39300,0.82,470,15,90,55510,120,62500,3460
12268.0,0,0,39400,0.82,470,22,90,55390,120,62500,3460
12484.0,0,0,39500,0.8189,470,63,90,55270,120,62500,3460
12699.0,0,0,39700,0.8195,470,0,90,55150,120,62500,3460
12914.0,0,0,39700,0.8197,470,0,90,55040,120,62500,3460
13129.0,0,0,39700,0.8199,470,0,90,54920,120,62500,3460
13345.0,0,0,39700,0.82,470,-430,90,54800,100,62500,3460
13560.0,0,0,38200,0.82,470,-930,90,54700,90,62500,3460
13775.0,0,0,34800,0.7816,451,-1430,90,54610,80,62500,3460
13990.0,0,0,29700,0.6141,362,-1930,90,54530,50,62500,3460
14206.0,0,0,22800,0.4408,268,-2430,90,54480,10,62500,3460
14421.0,0,0,14100,0.4362,274,-2000,90,54460,30,62500,3460
14636.0,0,0,6900,0.3,194,-1500,90,54430,30,62500,3460
14851.0,0,0,1500,0.1638,108,-1000,90,54390,50,62500,3460
0.0,0,0,1500,0.3,197,500,90,62500,100,62500,3560
215.0,0,0,3300,0.5,327,1000,90,62400,120,62500,3560
430.0,0,0,6900,0.6407,414,1500,90,62270,160,62500,3560
645.0,0,0,12200,0.7361,466,2000,90,62110,190,62500,3560
860.0,0,0,19400,0.82,505,1837,90,61930,190,62500,3560
1075.0,0,0,26000,0.82,492,1337,90,61740,170,62500,3560
1290.0,0,0,30800,0.82,482,837,90,61570,150,62500,3560
1505.0,0,0,33800,0.82,475,337,90,61420,130,62500,3560
1720.0,0,0,35000,0.82,473,0,90,61290,120,62500,3560
1934.0,0,0,35000,0.82,473,0,90,61170,120,62500,3560
2149.0,0,0,35000,0.82,473,16,90,61040,120,62500,3560
2364.0,0,0,35000,0.82,473,169,90,60920,130,62500,3560
2579.0,0,0,35600,0.82,471,231,90,60790,130,62500,3560
2794.0,0,0,36500,0.82,470,90,90,60660,120,62500,3560
3009.0,0,0,36800,0.82,470,44,90,60540,120,62500,3560
3224.0,0,0,37000,0.82,470,26,90,60420,120,62500,3560
3439.0,0,0,37000,0.82,470,20,90,60290,120,62500,3560
3654.0,0,0,37100,0.82,470,18,90,60170,120,62500,3560
3869.0,0,0,37200,0.82,470,17,90,60050,120,62500,3560
4084.0,0,0,37200,0.82,470,16,90,59930,120,62500,3560
4299.0,0,0,37300,0.82,470,16,90,59810,120,62500,3560
4514.0,0,0,37400,0.82,470,16,90,59690,120,62500,3560
4729.0,0,0,37400,0.82,470,16,90,59560,120,62500,3560
4944.0,0,0,37500,0.82,470,16,90,59440,120,62500,3560
5159.0,0,0,37500,0.82,470,16,90,59320,120,62500,3560
5374.0,0,0,37600,0.82,470,16,90,59200,120,62500,3560
5589.0,0,0,37600,0.82,470,16,90,59080,120,62500,3560
5803.0,0,0,37700,0.82,470,16,90,58960,120,62500,3560
6018.0,0,0,37800,0.82,470,16,90,58840,120,62500,3560
6233.0,0,0,37800,0.82,470,16,90,58720,120,62500,3560
6448.0,0,0,37900,0.82,470,16,90,58600,120,62500,3560
6663.0,0,0,37900,0.82,470,16,90,58480,120,62500,3560
6878.0,0,0,38000,0.82,470,16,90,58360,120,62500,3560
7093.0,0,0,38000,0.82,470,16,90,58240,120,62500,3560
7308.0,0,0,38100,0.82,470,16,90,58120,120,62500,3560
7523.0,0,0,38200,0.82,470,16,90,58000,120,62500,3560
7738.0,0,0,38200,0.82,470,16,90,57880,120,62500,3560
7953.0,0,0,38300,0.82,470,16,90,57760,120,62500,3560
8168.0,0,0,38300,0.82,470,16,90,57640,120,62500,3560
8383.0,0,0,38400,0.82,470,16,90,57520,120,62500,3560
8598.0,0,0,38400,0.82,470,16,90,57400,120,62500,3560
8813.0,0,0,38500,0.82,470,16,90,57280,120,62500,3560
9028.0,0,0,38600,0.82,470,16,90,57160,120,62500,3560
9243.0,0,0,38600,0.82,470,16,90,57050,120,62500,3560
9458.0,0,0,38700,0.82,470,16,90,56930,120,62500,3560
9672.0,0,0,38700,0.82,470,16,90,56810,120,62500,3560
9887.0,0,0,38800,0.82,470,16,90,56690,120,62500,3560
10102.0,0,0,38800,0.82,470,16,90,56570,120,62500,3560
10317.0,0,0,38900,0.82,470,16,90,56460,120,62500,3560
10532.0,0,0,38900,0.82,470,16,90,56340,120,62500,3560
10747.0,0,0,39000,0.82,470,16,90,56220,120,62500,3560
10962.0,0,0,39100,0.82,470,16,90,56100,120,62500,3560
11177.0,0,0,39100,0.82,470,16,90,55980,120,62500,3560
11392.0,0,0,39200,0.82,470,16,90,55870,120,62500,3560
11607.0,0,0,39200,0.82,470,15,90,55750,120,62500,3560
11822.0,0,0,39300,0.82,470,15,90,55630,120,62500,3560
12037.0,0,0,39300,0.82,470,15,90,55510,120,62500,3560
12252.0,0,0,39400,0.82,470,15,90,55400,120,62500,3560
12467.0,0,0,39400,0.82,470,15,90,55280,120,62500,3560
12682.0,0,0,39500,0.82,470,22,90,55160,120,62500,3560
12897.0,0,0,39600,0.819,470,62,90,55050,120,62500,3560
13112.0,0,0,39800,0.8195,470,0,90,54930,120,62500,3560
13326.0,0,0,39800,0.8197,470,0,90,54810,120,62500,3560
13541.0,0,0,39800,0.82,470,0,90,54700,120,62500,3560
13756.0,0,0,39800,0.82,470,-438,90,54580,100,62500,3560
13971.0,0,0,38200,0.82,470,-938,90,54480,90,62500,3560
14186.0,0,0,34900,0.7798,450,-1438,90,54390,80,62500,3560
14401.0,0,0,29700,0.6116,361,-1938,90,54310,50,62500,3560
14616.0,0,0,22800,0.4373,266,-2438,90,54260,10,62500,3560
14831.0,0,0,14000,0.4347,273,-2000,90,54240,30,62500,3560
15046.0,0,0,6900,0.3,194,-1500,90,54210,30,62500,3560
15261.0,0,0,1500,0.1653,109,-1000,90,54180,50,62500,3560
0.0,0,0,1500,0.3,197,500,90,62500,100,62500,3660
215.0,0,0,3300,0.5,327,1000,90,62400,120,62500,3660
429.0,0,0,6900,0.6406,414,1500,90,62270,160,62500,3660
644.0,0,0,12200,0.7358,466,2000,90,62110,190,62500,3660
859.0,0,0,19400,0.82,505,1840,90,61930,190,62500,3660
1073.0,0,0,26000,0.82,492,1340,90,61740,170,62500,3660
1288.0,0,0,30800,0.82,482,840,90,61580,150,62500,3660
1503.0,0,0,33800,0.82,475,340,90,61420,130,62500,3660
1717.0,0,0,35000,0.82,473,0,90,61290,120,62500,3660
1932.0,0,0,35000,0.82,473,0,90,61170,120,62500,3660
2147.0,0,0,35000,0.82,473,16,90,61050,120,62500,3660
2361.0,0,0,35000,0.82,473,170,90,60920,130,62500,3660
2576.0,0,0,35600,0.82,471,231,90,60800,130,62500,3660
2791.0,0,0,36500,0.82,470,90,90,60670,120,62500,3660
3005.0,0,0,36800,0.82,470,44,90,60540,120,62500,3660
3220.0,0,0,36900,0.82,470,26,90,60420,120,62500,3660
3435.0,0,0,37000,0.82,470,20,90,60300,120,62500,3660
3649.0,0,0,37100,0.82,470,18,90,60180,120,62500,3660
3864.0,0,0,37200,0.82,470,17,90,60050,120,62500,3660
4079.0,0,0,37200,0.82,470,16,90,59930,120,62500,3660
4293.0,0,0,37300,0.82,470,16,90,59810,120,62500,3660
4508.0,0,0,37400,0.82,470,16,90,59690,120,62500,3660
4723.0,0,0,37400,0.82,470,16,90,59570,120,62500,3660
4937.0,0,0,37500,0.82,470,16,90,59450,120,62500,3660
5152.0,0,0,37500,0.82,470,16,90,59330,120,62500,3660
5367.0,0,0,37600,0.82,470,16,90,59210,120,62500,3660
5581.0,0,0,37600,0.82,470,16,90,59080,120,62500,3660
5796.0,0,0,37700,0.82,470,16,90,58960,120,62500,3660
6011.0,0,0,37800,0.82,470,16,90,58840,120,62500,3660
6225.0,0,0,37800,0.82,470,16,90,58720,120,62500,3660
6440.0,0,0,37900,0.82,470,16,90,58600,120,62500,3660
6655.0,0,0,37900,0.82,470,16,90,58480,120,62500,3660
6869.0,0,0,38000,0.82,470,16,90,58360,120,62500,3660
7084.0,0,0,38000,0.82,470,16,90,58240,120,62500,3660
7299.0,0,0,38100,0.82,470,16,90,58120,120,62500,3660
7513.0,0,0,38200,0.82,470,16,90,58000,120,62500,3660
7728.0,0,0,38200,0.82,470,16,90,57880,120,62500,3660
7943.0,0,0,38300,0.82,470,16,90,57770,120,62500,3660
8157.0,0,0,38300,0.82,470,16,90,57650,120,62500,3660
8372.0,0,0,38400,0.82,470,16,90,57530,120,62500,3660
8587.0,0,0,38400,0.82,470,16,90,57410,120,62500,3660
8801.0,0,0,38500,0.82,470,16,90,57290,120,62500,3660
9016.0,0,0,38600,0.82,470,16,90,57170,120,62500,3660
9231.0,0,0,38600,0.82,470,16,90,57050,120,62500,3660
9445.0,0,0,38700,0.82,470,16,90,56940,120,62500,3660
9660.0,0,0,38700,0.82,470,16,90,56820,120,62500,3660
9875.0,0,0,38800,0.82,470,16,90,56700,120,62500,3660
10089.0,0,0,38800,0.82,470,16,90,56580,120,62500,3660
10304.0,0,0,38900,0.82,470,16,90,56460,120,62500,3660
10519.0,0,0,38900,0.82,470,16,90,56340,120,62500,3660
10733.0,0,0,39000,0.82,470,16,90,56230,120,62500,3660
10948.0,0,0,39100,0.82,470,16,90,56110,120,62500,3660
11163.0,0,0,39100,0.82,470,16,90,55990,120,62500,3660
11377.0,0,0,39200,0.82,470,16,90,55870,120,62500,3660
11592.0,0,0,39200,0.82,470,15,90,55760,120,62500,3660
11807.0,0,0,39300,0.82,470,15,90,55640,120,62500,3660
12021.0,0,0,39300,0.82,470,15,90,55520,120,62500,3660
12236.0,0,0,39400,0.82,470,15,90,55410,120,62500,3660
12451.0,0,0,39400,0.82,470,15,90,55290,120,62500,3660
12665.0,0,0,39500,0.82,470,15,90,55170,120,62500,3660
12880.0,0,0,39600,0.82,470,15,90,55060,120,62500,3660
13095.0,0,0,39600,0.82,470,22,90,54940,120,62500,3660
13309.0,0,0,39700,0.819,470,60,90,54820,120,62500,3660
13524.0,0,0,39900,0.8195,470,0,90,54710,120,62500,3660
13739.0,0,0,39900,0.8198,470,0,90,54590,120,62500,3660
13953.0,0,0,39900,0.82,470,0,90,54480,120,62500,3660
14168.0,0,0,39900,0.82,470,-447,90,54360,100,62500,3660
14383.0,0,0,38300,0.82,470,-947,90,54260,90,62500,3660
14597.0,0,0,34900,0.778,449,-1447,90,54160,80,62500,3660
14812.0,0,0,29700,0.6092,359,-1947,90,54090,40,62500,3660
15027.0,0,0,22800,0.4338,264,-2447,90,54040,10,62500,3660
15241.0,0,0,14000,0.4333,272,-2000,90,54020,30,62500,3660
15456.0,0,0,6900,0.3,194,-1500,90,53990,30,62500,3660
15671.0,0,0,1500,0.1667,110,-1000,90,53960,50,62500,3660
0.0,0,0,1500,0.3,197,500,90,62500,100,62500,3760
214.0,0,0,3300,0.5,327,1000,90,62400,120,62500,3760
429.0,0,0,6900,0.6404,414,1500,90,62270,160,62500,3760
643.0,0,0,12200,0.7356,466,2000,90,62110,190,62500,3760
858.0,0,0,19400,0.82,505,1843,90,61930,190,62500,3760
1072.0,0,0,26000,0.82,492,1343,90,61740,170,62500,3760
1286.0,0,0,30800,0.82,482,843,90,61580,150,62500,3760
1501.0,0,0,33800,0.82,475,343,90,61430,130,62500,3760
1715.0,0,0,35000,0.82,473,0,90,61290,120,62500,3760
1930.0,0,0,35000,0.82,473,0,90,61170,120,62500,3760
2144.0,0,0,35000,0.82,473,16,90,61050,120,62500,3760
2358.0,0,0,35000,0.82,473,170,90,60920,130,62500,3760
2573.0,0,0,35600,0.82,471,230,90,60800,130,62500,3760
2787.0,0,0,36500,0.82,470,90,90,60670,120,62500,3760
3002.0,0,0,36800,0.82,470,44,90,60540,120,62500,3760
3216.0,0,0,36900,0.82,470,26,90,60420,120,62500,3760
3430.0,0,0,37000,0.82,470,20,90,60300,120,62500,3760
3645.0,0,0,37100,0.82,470,18,90,60180,120,62500,3760
3859.0,0,0,37200,0.82,470,17,90,60060,120,62500,3760
4074.0,0,0,37200,0.82,470,16,90,59940,120,62500,3760
4288.0,0,0,37300,0.82,470,16,90,59810,120,62500,3760
4503.0,0,0,37400,0.82,470,16,90,59690,120,62500,3760
4717.0,0,0,37400,0.82,470,16,90,59570,120,62500,3760
4931.0,0,0,37500,0.82,470,16,90,59450,120,62500,3760
5146.0,0,0,37500,0.82,470,16,90,59330,120,62500,3760
5360.0,0,0,37600,0.82,470,16,90,59210,120,62500,3760
5575.0,0,0,37600,0.82,470,16,90,59090,120,62500,3760
5789.0,0,0,37700,0.82,470,16,90,58970,120,62500,3760
6003.0,0,0,37800,0.82,470,16,90,58850,120,62500,3760
6218.0,0,0,37800,0.82,470,16,90,58730,120,62500,3760
6432.0,0,0,37900,0.82,470,16,90,58610,120,62500,3760
6647.0,0,0,37900,0.82,470,16,90,58490,120,62500,3760
6861.0,0,0,38000,0.82,470,16,90,58370,120,62500,3760
7075.0,0,0,38000,0.82,470,16,90,58250,120,62500,3760
7290.0,0,0,38100,0.82,470,16,90,58130,120,62500,3760
7504.0,0,0,38200,0.82,470,16,90,58010,120,62500,3760
7719.0,0,0,38200,0.82,470,16,90,57890,120,62500,3760
7933.0,0,0,38300,0.82,470,16,90,57770,120,62500,3760
8147.0,0,0,38300,0.82,470,16,90,57650,120,62500,3760
8362.0,0,0,38400,0.82,470,16,90,57530,120,62500,3760
8576.0,0,0,38400,0.82,470,16,90,57420,120,62500,3760
8791.0,0,0,38500,0.82,470,16,90,57300,120,62500,3760
9005.0,0,0,38500,0.82,470,16,90,57180,120,62500,3760
9219.0,0,0,38600,0.82,470,16,90,57060,120,62500,3760
9434.0,0,0,38700,0.82,470,16,90,56940,120,62500,3760
9648.0,0,0,38700,0.82,470,16,90,56820,120,62500,3760
9863.0,0,0,38800,0.82,470,16,90,56700,120,62500,3760
10077.0,0,0,38800,0.82,470,16,90,56590,120,62500,3760
10291.0,0,0,38900,0.82,470,16,90,56470,120,62500,3760
10506.0,0,0,38900,0.82,470,16,90,56350,120,62500,3760
10720.0,0,0,39000,0.82,470,16,90,56230,120,62500,3760
10935.0,0,0,39100,0.82,470,16,90,56120,120,62500,3760
11149.0,0,0,39100,0.82,470,16,90,56000,120,62500,3760
11363.0,0,0,39200,0.82,470,16,90,55880,120,62500,3760
11578.0,0,0,39200,0.82,470,15,90,55760,120,62500,3760
11792.0,0,0,39300,0.82,470,15,90,55650,120,62500,3760
12007.0,0,0,39300,0.82,470,15,90,55530,120,62500,3760
12221.0,0,0,39400,0.82,470,15,90,55410,120,62500,3760
12435.0,0,0,39400,0.82,470,15,90,55300,120,62500,3760
12650.0,0,0,39500,0.82,470,15,90,55180,120,62500,3760
12864.0,0,0,39500,0.82,470,15,90,55060,120,62500,3760
13079.0,0,0,39600,0.82,470,15,90,54950,120,62500,3760
13293.0,0,0,39700,0.82,470,15,90,54830,120,62500,3760
13508.0,0,0,39700,0.82,470,22,90,54720,120,62500,3760
13722.0,0,0,39800,0.819,470,60,90,54600,120,62500,3760
13936.0,0,0,40000,0.8196,470,0,90,54480,120,62500,3760
14151.0,0,0,40000,0.8198,470,0,90,54370,120,62500,3760
14365.0,0,0,40000,0.82,470,0,90,54250,120,62500,3760
14580.0,0,0,40000,0.82,470,-455,90,54140,100,62500,3760
14794.0,0,0,38400,0.82,470,-955,90,54040,90,62500,3760
15008.0,0,0,35000,0.7764,448,-1455,90,53940,70,62500,3760
15223.0,0,0,29800,0.6067,358,-1955,90,53870,40,62500,3760
15437.0,0,0,22800,0.4303,261,-2455,90,53820,10,62500,3760
15652.0,0,0,14000,0.4318,272,-2000,90,53800,30,62500,3760
15866.0,0,0,6900,0.3,194,-1500,90,53770,30,62500,3760
16080.0,0,0,1500,0.1682,111,-1000,90,53740,50,62500,3760
0.0,0,0,1500,0.3,197,500,90,62500,100,62500,3860
214.0,0,0,3300,0.5,327,1000,90,62400,120,62500,3860
428.0,0,0,6900,0.6403,413,1500,90,62270,160,62500,3860
642.0,0,0,12200,0.7353,466,2000,90,62120,190,62500,3860
857.0,0,0,19300,0.82,505,1845,90,61930,190,62500,3860
1071.0,0,0,25900,0.82,492,1345,90,61740,170,62500,3860
1285.0,0,0,30700,0.82,482,845,90,61580,150,62500,3860
1499.0,0,0,33800,0.82,475,345,90,61430,130,62500,3860
1713.0,0,0,35000,0.82,473,0,90,61290,120,62500,3860
1927.0,0,0,35000,0.82,473,0,90,61170,120,62500,3860
2142.0,0,0,35000,0.82,473,16,90,61050,120,62500,3860
2356.0,0,0,35000,0.82,473,170,90,60930,130,62500,3860
2570.0,0,0,35600,0.82,471,230,90,60800,130,62500,3860
2784.0,0,0,36500,0.82,470,90,90,60670,120,62500,3860
2998.0,0,0,36800,0.82,470,44,90,60550,120,62500,3860
3212.0,0,0,36900,0.82,470,26,90,60420,120,62500,3860
3427.0,0,0,37000,0.82,470,20,90,60300,120,62500,3860
3641.0,0,0,37100,0.82,470,18,90,60180,120,62500,3860
3855.0,0,0,37200,0.82,470,17,90,60060,120,62500,3860
4069.0,0,0,37200,0.82,470,16,90,59940,120,62500,3860
4283.0,0,0,37300,0.82,470,16,90,59820,120,62500,3860
4497.0,0,0,37400,0.82,470,16,90,59700,120,62500,3860
4711.0,0,0,37400,0.82,470,16,90,59570,120,62500,3860
4926.0,0,0,37500,0.82,470,16,90,59450,120,62500,3860
5140.0,0,0,37500,0.82,470,16,90,59330,120,62500,3860
5354.0,0,0,37600,0.82,470,16,90,59210,120,62500,3860
5568.0,0,0,37600,0.82,470,16,90,59090,120,62500,3860
5782.0,0,0,37700,0.82,470,16,90,58970,120,62500,3860
5996.0,0,0,37800,0.82,470,16,90,58850,120,62500,3860
6211.0,0,0,37800,0.82,470,16,90,58730,120,62500,3860
6425.0,0,0,37900,0.82,470,16,90,58610,120,62500,3860
6639.0,0,0,37900,0.82,470,16,90,58490,120,62500,3860
6853.0,0,0,38000,0.82,470,16,90,58370,120,62500,3860
7067.0,0,0,38000,0.82,470,16,90,58250,120,62500,3860
7281.0,0,0,38100,0.82,470,16,90,58130,120,62500,3860
7496.0,0,0,38200,0.82,470,16,90,58020,120,62500,3860
7710.0,0,0,38200,0.82,470,16,90,57900,120,62500,3860
7924.0,0,0,38300,0.82,470,16,90,57780,120,62500,3860
8138.0,0,0,38300,0.82,470,16,90,57660,120,62500,3860
8352.0,0,0,38400,0.82,470,16,90,57540,120,62500,3860
8566.0,0,0,38400,0.82,470,16,90,57420,120,62500,3860
8780.0,0,0,38500,0.82,470,16,90,57300,120,62500,3860
8995.0,0,0,38500,0.82,470,16,90,57180,120,62500,3860
9209.0,0,0,38600,0.82,470,16,90,57060,120,62500,3860
9423.0,0,0,38700,0.82,470,16,90,56950,120,62500,3860
9637.0,0,0,38700,0.82,470,16,90,56830,120,62500,3860
9851.0,0,0,38800,0.82,470,16,90,56710,120,62500,3860
10065.0,0,0,38800,0.82,470,16,90,56590,120,62500,3860
10280.0,0,0,38900,0.82,470,16,90,56480,120,62500,3860
10494.0,0,0,38900,0.82,470,16,90,56360,120,62500,3860
10708.0,0,0,39000,0.82,470,16,90,56240,120,62500,3860
10922.0,0,0,39000,0.82,470,16,90,56120,120,62500,3860
11136.0,0,0,39100,0.82,470,16,90,56010,120,62500,3860
11350.0,0,0,39200,0.82,470,16,90,55890,120,62500,3860
11564.0,0,0,39200,0.82,470,15,90,55770,120,62500,3860
11779.0,0,0,39300,0.82,470,15,90,55660,120,62500,3860
11993.0,0,0,39300,0.82,470,15,90,55540,120,62500,3860
12207.0,0,0,39400,0.82,470,15,90,55420,120,62500,3860
12421.0,0,0,39400,0.82,470,15,90,55300,120,62500,3860
12635.0,0,0,39500,0.82,470,15,90,55190,120,62500,3860
12849.0,0,0,39500,0.82,470,15,90,55070,120,62500,3860
13064.0,0,0,39600,0.82,470,15,90,54960,120,62500,3860
