,ac,mean_cruise_altitude,max_cruise_altitude,distance,takeoff_mass,landing_mass,mean_cruise_tas,mean_cruise_mach
1296,a320,33655.555555555555,35300,1880,69190,62850,458.5925925925926,0.7796074074074073
1297,a320,40970.21276595745,41000,2970,51790,44090,458.6170212765957,0.7876744680851062
1298,a320,35700.0,36200,600,63840,61600,458.8181818181818,0.7827363636363636
1299,a320,40696.77419354839,41000,2180,57140,50890,461.16129032258067,0.7918935483870967
1300,a320,40973.68421052631,41000,3460,53130,44160,458.7894736842105,0.7879719298245613
1301,a320,40185.9649122807,41000,3460,59820,50050,460.7543859649123,0.7905298245614035
1302,a320,40911.11111111111,41000,1390,54470,50380,461.6111111111111,0.7930777777777779
1303,a320,40396.0,41000,1880,57810,52260,461.28,0.7919839999999999
1304,a320,34408.620689655174,37400,3960,72540,59360,460.1034482758621,0.7831931034482758
1305,a320,40962.857142857145,41000,2380,53800,47320,460.34285714285716,0.7905542857142857
1306,a320,33337.83783783784,35500,2570,71200,62520,459.7837837837838,0.7810918918918919
1307,a320,35778.260869565216,38100,2870,67180,58150,460.32608695652175,0.7854521739130434
1308,a320,36323.529411764706,37100,1190,63840,59800,461.1764705882353,0.7868882352941177
1309,a320,40476.119402985074,41000,3960,59150,48260,460.2089552238806,0.790079104477612
1310,a320,32578.947368421053,33900,2870,75880,65330,456.7368421052632,0.7748263157894738
1311,a320,40952.17391304348,41000,1780,54470,49390,461.2173913043478,0.7923086956521739
1312,a320,35927.86885245902,38800,3660,68520,56920,460.2295081967213,0.7854639344262293
1313,a320,40905.26315789474,41000,3460,56470,47130,459.9824561403509,0.790021052631579
1314,a320,40971.698113207545,41000,3270,51790,43410,458.3018867924528,0.7871490566037735
1315,a320,39214.28571428572,39700,900,58480,55540,460.92857142857144,0.7899285714285714
1316,a320,34677.77777777778,35700,1190,66510,62340,459.8333333333333,0.7826111111111111
1317,a320,40950.0,41000,1190,54470,50900,461.5625,0.79275
1318,a320,36300.0,37700,1980,65170,58740,460.81481481481484,0.7866481481481481
1319,a320,33469.69696969697,35400,2280,70530,62690,459.7878787878788,0.7813515151515151
1320,a320,39735.61643835616,41000,4250,61830,49790,460.5068493150685,0.7897780821917809
1321,a320,33391.30434782609,34900,1780,69860,63600,459.7391304347826,0.7811739130434784
1322,a320,37485.18518518518,38800,1980,63170,56910,460.962962962963,0.788451851851852
1323,a320,40962.16216216216,41000,2480,53800,47080,460.2162162162162,0.7903351351351352
1324,a320,36379.41176470588,39600,3960,67850,55690,460.3235294117647,0.7860117647058822
1325,a320,36600.0,37900,1880,64500,58410,460.84,0.787188
1326,a320,40248.3870967742,41000,2180,58480,52110,461.2258064516129,0.7916161290322583
1327,a320,40756.52173913043,41000,4060,57810,46880,459.8550724637681,0.7897275362318841
1328,a320,40257.142857142855,41000,3760,59820,49320,460.55555555555554,0.7902936507936508
1329,a320,39151.282051282054,40900,2570,61160,53490,461.15384615384613,0.7901615384615385
1330,a320,40946.153846153844,41000,800,53130,50610,460.84615384615387,0.7916076923076923
1331,a320,32614.285714285714,34000,2770,75210,65100,457.0,0.7753857142857141
1332,a320,35095.833333333336,37600,2970,68520,59030,460.1875,0.7841958333333334
1333,a320,40816.666666666664,41000,500,53800,52020,459.6666666666667,0.7895
1334,a320,37071.42857142857,38800,2380,64500,57020,461.0,0.7877057142857143
1335,a320,36723.529411764706,37500,1190,63170,59170,461.4117647058824,0.7875470588235295
1336,a320,36526.666666666664,40000,4350,68520,55030,460.29333333333335,0.7861693333333334
1337,a320,34481.25,35400,990,66510,62960,460.375,0.78348125
1338,a320,33983.333333333336,36600,3360,71870,60700,459.9375,0.7823666666666668
1339,a320,39084.21052631579,41000,3460,62500,52350,461.05263157894734,0.7897859649122807
1340,a320,40974.57627118644,41000,3560,52460,43340,458.35593220338984,0.7872457627118644
1341,a320,40530.30303030303,41000,2280,57810,51250,461.1818181818182,0.7917151515151515
1342,a320,32144.444444444445,34000,2080,72540,65230,457.77777777777777,0.7761185185185185
1343,a320,35171.698113207545,37800,3270,69190,58600,460.24528301886795,0.7844188679245283
1344,a320,39231.37254901961,41000,3170,61830,52540,461.1372549019608,0.7900568627450981
1345,a320,40511.11111111111,40800,600,55800,53740,460.22222222222223,0.7899666666666667
1346,a320,37791.80327868852,40500,3660,65170,54110,460.8196721311475,0.7881770491803279
1347,a320,38373.68421052631,40900,3460,63840,53490,461.03508771929825,0.7889561403508772
1348,a320,40891.836734693876,41000,3070,56470,48080,460.44897959183675,0.7905857142857142
1349,a320,40617.64705882353,41000,1190,56470,52820,461.88235294117646,0.7926470588235294
1350,a320,40912.5,41000,1090,54470,51150,461.5625,0.7930625
1351,a320,40933.333333333336,41000,1490,53130,48850,461.1666666666667,0.7921388888888888
1352,a320,37628.57142857143,38200,900,61160,58120,461.14285714285717,0.7885500000000001
1353,a320,40966.666666666664,41000,990,51120,48170,461.1333333333333,0.7915933333333334
1354,a320,40975.43859649123,41000,3460,52460,43260,458.7719298245614,0.7879824561403509
1355,a320,38245.454545454544,38600,700,59820,57380,460.1818181818182,0.7879909090909092
1356,a320,32532.0,34200,3070,75880,64870,457.44,0.7761319999999999
1357,a320,40961.290322580644,41000,2180,52460,46550,460.0,0.7899612903225807
1358,a320,33818.75,34800,1090,67850,63920,460.4375,0.78270625
1359,a320,40952.17391304348,41000,1780,51120,46240,459.95652173913044,0.7899434782608696
1360,a320,40017.391304347824,41000,1780,58480,53130,461.30434782608694,0.7917347826086957
1361,a320,39983.333333333336,40300,500,56470,54660,458.3333333333333,0.7863166666666667
1362,a320,33452.5,35700,3360,73870,62190,459.875,0.7813800000000001
1363,a320,33804.0,36500,4150,75210,60870,459.9,0.7819419999999999
1364,a320,36224.0,37600,1880,65170,59030,460.76,0.7865120000000002
1365,a320,33756.25,36400,3360,72540,61110,459.9583333333333,0.781975
1366,a320,40862.16216216216,41000,2480,56470,49540,460.9189189189189,0.7915135135135135
1367,a320,39006.153846153844,41000,3860,63170,51910,460.8615384615385,0.7895123076923077
1368,a320,40963.63636363636,41000,700,52460,50210,460.90909090909093,0.7916909090909091
